W_net [kW],Q_in [kW],Q_out [kW],η_th [-],ε_ex [-],m_orc [kg/s],T_htf_in [°C],T_htf_out [°C],Vdot_htf [m3/s],P_evap [bar],T_turb_in [°C],E_dest_Pump [kW],E_dest_Evaporator [kW],E_dest_Turbine [kW],E_dest_Condenser [kW],E_dest_Total [kW],Evap_dT_lm [K],Evap_E_heat_in [kW]
13.690508235383705,254.38279216680024,-240.69228393141654,0.05381853119375606,0.40503531484761807,1.1935933901107927,74.6868686868687,66.6868686868687,0.0077777777777777776,4.20308708563092,64.6868686868687,0.3050852465814575,10.664666750927793,3.322126300906664,-5.392465824719312,8.899412473696604,19.80333811348344,33.80077670643196
13.823672016393122,254.34900599093308,-240.52533397453996,0.05434922759983541,0.4067697018265931,1.192248572480985,74.97979797979798,66.97979797979798,0.0077777777777777776,4.239126339847425,64.97979797979798,0.3095079562616665,10.677521101208931,3.3542279225346903,-5.417990459748237,8.923266520257052,19.90256740223835,33.984025738195676
13.956253216795432,254.31518453937764,-240.3589313225822,0.05487778184410563,0.408472904093656,1.1909071571338679,75.27272727272725,67.27272727272725,0.0077777777777777776,4.275400618610551,65.27272727272725,0.31395173699683787,10.690672031282272,3.3861855773370877,-5.443475749150733,8.947333596465466,20.001565133825498,34.16690085664898
14.088254206253167,254.28132829458406,-240.1930740883309,0.05540420250570648,0.410145533249863,1.1895691404058923,75.56565656565658,67.56565656565658,0.0077777777777777776,4.311910923497969,65.56565656565658,0.318416654177453,10.704117501959061,3.41799993375024,-5.468921344458088,8.971612745428665,20.100333946033555,34.349402990256436
14.219677342155848,254.24743773991452,-240.02776039775867,0.05592849811411684,0.4117881854518338,1.1882345186724024,75.85858585858585,67.85858585858585,0.0077777777777777776,4.348658257838704,65.85858585858585,0.3229027732828269,10.717855488448329,3.449671657688862,-5.49432689974368,8.996103019676339,20.198876422898174,34.53153306609157
14.350524969675408,254.21351335956237,-239.86298838988694,0.056450677149400275,0.4134014418917473,1.1869032883474293,76.15151515151513,68.15151515151513,0.0077777777777777776,4.385643626714589,66.15151515151513,0.32741015989732847,10.73188398027143,3.4812014125571142,-5.519692071587322,9.02080348113855,20.29719509621896,34.71329200983584
14.48079942186798,254.17955563851,-239.698756216642,0.05697074804262517,0.4149858692608411,1.1855754458837793,76.44444444444446,68.44444444444446,0.0077777777777777776,4.422868036971856,66.44444444444446,0.33193887971504393,10.74620098114245,3.5125898592714435,-5.545016519025856,9.045713201103082,20.39529244702285,34.894680745782246
14.610503019715136,254.14556506243562,-239.53506204272048,0.05748871917605877,0.41654202019422426,1.1842509877725673,76.73737373737373,68.73737373737373,0.0077777777777777776,4.460332497213279,66.73737373737373,0.3364889985368813,10.760804508928302,3.543837656257116,-5.570299903536087,9.070831260186212,20.4931709069772,35.075700196831484
14.739638072207848,254.11154211762653,-239.3719040454187,0.05800459888352875,0.4180704337006237,1.1829299105430584,77.030303030303,69.030303030303,0.0077777777777777776,4.4980380178081045,67.030303030303,0.3410605822713994,10.775692595536732,3.5749454594755665,-5.595541888987798,9.0961567482959,20.590832859752044,35.25635128448898
14.868206876375725,254.0774872909988,-239.20928041462307,0.05851839545054593,0.4195716355748029,1.1816122107627842,77.32323232323233,69.32323232323233,0.0077777777777777776,4.535985610882893,67.32323232323233,0.3456536969438018,10.790863286889138,3.6059139224214647,-5.620742141633651,9.121688764620753,20.688280642331534,35.436634928876074
14.996211717406789,254.0434010699222,-239.0471893525154,0.05903011711482824,0.4210461387979403,1.180297885037079,77.6161616161616,69.6161616161616,0.0077777777777777776,4.574176290340606,67.6161616161616,0.3502684086969503,10.8063146427662,3.6367436961494874,-5.645900330042094,9.147426417570543,20.78551654628187,35.616552048713736
15.123654868653139,254.0092839422718,-238.88562907361865,0.05953977206632441,0.42249444392008056,1.1789869300091997,77.90909090909093,69.90909090909093,0.0077777777777777776,4.6126110718438325,67.90909090909093,0.35490478378606705,10.822044736819752,3.6674354292691618,-5.671016125101789,9.173368824773192,20.882542818976525,35.79610356133806
15.250538591753429,253.97513639627064,-238.7245978045172,0.06004736844774608,0.4239170394325241,1.1776793423600287,78.20202020202021,70.20202020202021,0.0077777777777777776,4.651290972837123,68.20202020202021,0.35956288859085456,10.838051656406648,3.6979897679744216,-5.6960891999528505,9.199515113019075,20.979361664774405,35.97529038268558
15.376865136638443,253.94095892044913,-238.56409378381068,0.06055291435461374,0.4253144021235895,1.17637511880782,78.49494949494948,70.49494949494948,0.0077777777777777776,4.690217012532923,68.49494949494948,0.36424278961175655,10.854333502586936,3.7284073560378435,-5.721119229982395,9.22586441825414,21.07597524616266,36.15411342729507
15.502636741628042,253.90675200368005,-238.404115262052,0.061056417835644444,0.4266869974242101,1.1750742561086644,78.78787878787881,70.78787878787881,0.0077777777777777776,4.72939021192416,68.78787878787881,0.36894455348236155,10.870888390007483,3.7586888348350698,-5.746105892778563,9.252415885546352,21.172385684855797,36.33257360831972
15.627855633479896,253.87251613496483,-238.24466050148493,0.061557886893009506,0.428035279740514,1.1737767510555588,79.08080808080808,71.08080808080808,0.0077777777777777776,4.768811593782981,69.08080808080808,0.37366824695466955,10.887714446844033,3.78883484334764,-5.7710488681005145,9.279168669045829,21.268595062864097,36.51067183750345
15.752524027468114,253.8382518035413,-238.08572777607318,0.062057329482633754,0.4293596927750898,1.1724826004792104,79.37373737373736,71.37373737373736,0.0077777777777777776,4.8084821826703354,69.37373737373736,0.37841393691908193,10.904809814705317,3.818846018183457,-5.7959478378397185,9.306121931968136,21.364605423519123,36.688409025203285
15.876644127388765,253.80395949869106,-237.9273153713023,0.06255475351427937,0.4306606698356424,1.1711918012470857,79.66666666666669,71.66666666666669,0.0077777777777777776,4.84840300492335,69.66666666666669,0.38318169039671107,10.922172648617408,3.848722993572405,-5.820802486011468,9.333274846575057,21.460418772470288,36.865786080367954
16.00021812570113,253.76963970977516,-237.76942158407405,0.06305016685210987,0.431938634136292,1.1699043502640594,79.95959595959596,71.95959595959596,0.0077777777777777776,4.888575088682577,69.95959595959596,0.3879715745474078,10.939801116861435,3.878466401398782,-5.8456124986834554,9.36062659412417,21.55603707864591,37.04280391054923
16.123248203508883,253.73529292613952,-237.61204472263066,0.0635435773146554,0.43319399908447936,1.1686202444718738,80.25252525252523,72.25252525252523,0.0077777777777777776,4.928999463872907,70.25252525252523,0.3927836566683881,10.957693400990014,3.908076871191536,-5.87037756398057,9.388176364869368,21.65146227518446,37.219463421894275
16.2457365306662,253.70091963710072,-237.45518310643453,0.06403499267525105,0.43442716856129526,1.167339480849413,80.54545454545456,72.54545454545456,0.0077777777777777776,4.969677162221058,70.54545454545456,0.39761800420109294,10.97584769569982,3.9375550301499516,-5.8950973720323905,9.415923358018473,21.74669626033399,37.39576551914942
16.367685265826143,253.66652033183712,-237.29883506601098,0.06452442066227165,0.4356385371909492,1.1660620564124016,80.83838383838383,72.83838383838383,0.0077777777777777776,5.01060921725881,70.83838383838383,0.40247468473241393,10.994262208765129,3.966901503151753,-5.919771614938716,9.44386678171058,21.841740898323184,37.57171110564963
16.489096556462783,253.63209549940584,-237.14299894294305,0.06501186895923199,0.4368284906002526,1.1647879682134779,81.1313131313131,73.1313131313131,0.0077777777777777776,5.051796664313506,71.1313131313131,0.4073537659950066,11.012935161018842,3.996116912754374,-5.944399986763185,9.472005853005037,21.93659802020587,37.74730108332648
16.609972538984486,253.5976456286675,-236.987673089683,0.06549734520526969,0.43799740567196793,1.1635172133423224,81.42424242424244,73.42424242424244,0.0077777777777777776,5.0932405405327925,71.42424242424244,0.41225531587582676,11.03186478620676,4.025201879221065,-5.968982183464375,9.500339797839278,22.031269424675283,37.92253635270227
