W_net [kW],Q_in [kW],Q_out [kW],η_th [-],ε_ex [-],m_orc [kg/s],T_htf_in [°C],T_htf_out [°C],Vdot_htf [m3/s],P_evap [bar],T_turb_in [°C],E_dest_Pump [kW],E_dest_Evaporator [kW],E_dest_Turbine [kW],E_dest_Condenser [kW],E_dest_Total [kW],Evap_dT_lm [K],m_htf [kg/s],T_htf_in [K],T_htf_out [K],eps_ex_hs [-],superheat_C
50.03603802531234,677.9073720603985,-627.8713340350862,0.07380954992897518,0.46848806692554595,3.033486490404607,85.75757575757575,75.75757575757575,0.016666666666666666,5.736962228733705,77.75757575757575,0.2870651158954036,28.65098590570595,11.787554999304973,-18.545285414612028,22.1803206062943,21.024144570676956,16.13531629316013,358.9075757575757,348.9075757575757,0.012159955835961933,10
50.358551378596665,677.8109959049967,-627.4524445264001,0.07429586076773387,0.46942735228162324,3.0300889452719515,86.06060606060606,76.06060606060606,0.016666666666666666,5.784173313995133,78.06060606060606,0.2902692087118246,28.71793110978352,11.861810467929878,-18.608649682414775,22.26136110401045,21.11587010489536,16.13202009141285,359.21060606060604,349.21060606060604,0.012179410013573812,10
50.67967522964351,677.7145713612598,-627.0348961316163,0.07478026498360238,0.47034977474726614,3.0267004619906333,86.36363636363637,76.36363636363637,0.016666666666666666,5.831677790461197,78.36363636363637,0.29348807792593257,28.78553376670071,11.935720761586623,-18.671875595414942,22.34286701079832,21.207434053918412,16.128716411527517,359.51363636363635,349.51363636363635,0.0121983624017597,10
50.999415486058865,677.6180998484164,-626.6186843623575,0.07526277042698161,0.47125562341765037,3.023321032878979,86.66666666666669,76.66666666666669,0.016666666666666666,5.879476843004159,78.66666666666669,0.29672176815816276,28.853789376587258,12.009287575615055,-18.734962356010417,22.42483636435006,21.2988379260033,16.12540526536178,359.81666666666666,349.81666666666666,0.012216821673472598,10
51.31777802515113,677.5215827831091,-626.2038047579581,0.07574338490347278,0.47214518112476167,3.019950650356625,86.969696969697,76.969696969697,0.016666666666666666,5.927571658692204,78.969696969697,0.2999703241625087,28.922693474924657,12.082512598932212,-18.797909171212424,22.507267226806952,21.39008320427438,16.122086664656482,360.119696969697,350.119696969697,0.012234796324769643,10
51.63476869407891,677.4250215790536,-625.7902528849746,0.07622211617415622,0.47301872460363464,3.0165893069435423,87.27272727272725,77.27272727272725,0.016666666666666666,5.975963426797996,79.27272727272725,0.3032337908148288,28.992241632353682,12.155397514063807,-18.860715252558595,22.590157684673724,21.48117134730824,16.118760621037513,360.42272727272723,350.42272727272723,0.012252294679149086,10
51.9503933099879,677.3284176471192,-625.3780243371313,0.07669897195580756,0.4738765246529616,3.0132369952609714,87.57575757575756,77.57575757575756,0.016666666666666666,6.02465333880487,79.57575757575756,0.30651221311960153,29.062429454521734,12.2279439971674,-18.92337981602694,22.673505848781797,21.572103789699355,16.11542714601552,360.72575757575754,350.72575757575754,0.012269324891767304,10
52.26465766014389,677.2317723951785,-624.9671147350346,0.07717395992113377,0.4747188462907877,3.0098937080313193,87.87878787878788,77.87878787878788,0.016666666666666666,6.073642588413643,79.87878787878788,0.30980563621296864,29.133252581911847,12.300153718063804,-18.985902081959917,22.757309854228698,21.662881942609932,16.112086250987247,361.02878787878785,351.02878787878785,0.012285894953535288,10
52.57756750211309,677.1350872280626,-624.5575197259495,0.07764708769906749,0.4755459489057029,3.0065594380787632,88.18181818181819,78.18181818181819,0.016666666666666666,6.122932371556933,80.18181818181819,0.3131141053712394,29.204706689626377,12.372028340273275,-19.048281274952643,22.84156786031825,21.753507194302806,16.10873794723587,361.33181818181816,351.33181818181816,0.01230201269509883,10
52.889128563924544,677.0383635474639,-624.1492349835394,0.07811836287504074,0.4763580864032178,3.0032341783294463,88.4848484848485,78.4848484848485,0.016666666666666666,6.1725238864098,80.4848484848485,0.31643766599457246,29.276787487207372,12.44356952105143,-19.11051662376233,22.926278050491042,21.843980910660253,16.10538224593173,361.6348484848485,351.6348484848485,0.01231768579070741,10
