W_net [kW],Q_in [kW],Q_out [kW],η_th [-],ε_ex [-],m_orc [kg/s],T_htf_in [°C],T_htf_out [°C],Vdot_htf [m3/s],P_evap [bar],T_turb_in [°C],E_dest_Pump [kW],E_dest_Evaporator [kW],E_dest_Turbine [kW],E_dest_Condenser [kW],E_dest_Total [kW],Evap_dT_lm [K],Evap_E_heat_in [kW]
8.19905320034304,182.0844175155214,-173.88536431517838,0.04502885701157886,0.3724765086701701,0.8682688049774703,70.0,62.0,0.005555555555555556,3.6576118540006934,60.0,0.16938182989448358,7.500752132759478,1.9916896225422231,-3.5564395365485515,6.105384048647633,18.18178989698514,22.01226925589378
8.304575533254425,182.0599165790153,-173.75534104576087,0.04561451905120576,0.37488742603496267,0.867234525142959,70.30303030303031,62.30303030303031,0.005555555555555556,3.6911471191154566,60.30303030303031,0.17240749675349562,7.5065344569269055,2.0171788523542435,-3.5757282073191057,6.12039259871554,18.28869211802279,22.15218478007829
8.409622309602367,182.0353829328553,-173.62576062325294,0.04619773460582825,0.3772517775046001,0.8662028949038774,70.60606060606062,62.60606060606062,0.005555555555555556,3.7249170376944996,60.60606060606062,0.1754484814355073,7.512569912480554,2.0425496084718944,-3.594991338555568,6.1355766638323885,18.395292083709244,22.291803010788527
8.514195565757621,182.01081693849764,-173.49662137274,0.04677851409586613,0.37957060466963455,0.8651739108429543,70.90909090909093,62.909090909090935,0.005555555555555556,3.7589226877049975,60.909090909090935,0.17850483459926428,7.518856696489916,2.0678024525638943,-3.614228619094135,6.15093536455894,18.501593952841215,22.43112469989105
8.618297327092634,181.98621895921676,-173.3679216321241,0.047356867879232115,0.3818449190065624,0.8641475695786454,71.21212121212119,63.21212121212119,0.005555555555555556,3.7931651491175207,61.21212121212119,0.18157660695826208,7.525393018895699,2.092937944077523,-3.6334397402825456,6.166467829648939,18.60760178348684,22.57015059808749
8.721929608006834,181.9615893600662,-173.23965975205937,0.04793280625147679,0.3840757029499568,0.8631238677648625,71.5151515151515,63.5151515151515,0.005555555555555556,3.8276455038913713,61.5151515151515,0.184663849281874,7.532177102487255,2.117956640240056,-3.652624395974674,6.182173196034511,18.713319536373206,22.708881454923116
8.825094412035119,181.93692850780656,-173.11183409577146,0.048506339446400246,0.3862639109228048,0.8621028020907945,71.81818181818181,63.81818181818181,0.005555555555555556,3.862364835986205,61.81818181818181,0.18776661239778594,7.539207182779194,2.1428590960776503,-3.6717822824808213,6.1980506087738085,18.818751078127217,22.84731801879058
8.927793731876795,181.91223677073378,-172.984443038857,0.04907747763625491,0.3884104703201832,0.8610843692801118,72.12121212121212,64.12121212121212,0.005555555555555556,3.89732423135326,62.121212121212125,0.1908849471948146,7.5464815079683465,2.1676458644198267,-3.6909130985513947,6.214099221031592,18.923900184378635,22.985461036921162
9.030029549510244,181.8875145187401,-172.85748496922986,0.049646230932359404,0.3905162824549954,0.8600685660913782,72.42424242424244,64.42424242424244,0.005555555555555556,3.9325247779461194,62.424242424242436,0.19401890462346746,7.553998338818014,2.192317495919662,-3.7100165453330938,6.230318194028049,19.028770542733437,23.12331125540431
9.131803836213756,181.86276212311273,-172.73095828689898,0.05021260938526791,0.3925822234609305,0.8590553893171193,72.72727272727275,64.72727272727275,0.005555555555555556,3.9679675657112012,62.72727272727275,0.1971685356978641,7.561755948620796,2.21687453905607,-3.7290923263523954,6.246706697022335,19.13336575562172,23.26086941917416
9.233118552659283,181.8379799565284,-172.6048614038691,0.050776622985289566,0.39460914516086787,0.8580448357838799,73.030303030303,65.030303030303,0.005555555555555556,4.003653686593307,63.030303030303,0.20033389149626987,7.569752623100522,2.2413175401492076,-3.7481401474795915,6.263263907266407,19.23768934302922,23.398136272019936
9.333975648960234,181.81316839298654,-172.4791927440263,0.051338281662772524,0.3965978758978619,0.8570369023520211,73.33333333333331,65.33333333333331,0.005555555555555556,4.039584234534348,63.333333333333314,0.2035150231676572,7.577986660350838,2.2656470433700377,-3.7671597169023743,6.279989009986159,19.34174474511391,23.535112556588846
9.434377064761936,181.78832780767468,-172.35395074291273,0.05189759528864338,0.3985492213342632,0.8560315859151526,73.63636363636363,65.63636363636363,0.005555555555555556,4.075760305479756,63.636363636363626,0.20671198192270676,7.58645637073753,2.289863590754466,-3.7861507450876415,6.296881198327061,19.445535324722176,23.671799014379015
9.53432472925532,181.76345857698024,-172.22913384772494,0.05245457367448449,0.4004639652149898,0.8550288834002254,73.93939393939394,65.93939393939394,0.005555555555555556,4.112182997365855,63.93939393939394,0.20992481905039231,7.595160076873967,2.313967722204774,-3.8051129447732146,6.313939673355917,19.54906436979474,23.808196385751717
9.633820561309236,181.73856107835803,-172.1047405170488,0.05300922657330569,0.4023428701054062,0.8540287917671459,74.24242424242425,66.24242424242425,0.005555555555555556,4.148853410142867,64.24242424242425,0.2131535859089221,7.604096113472732,2.3379599755156093,-3.824046030905965,6.3311636439912995,19.652335095685395,23.94430540992402
9.732866469464605,181.71363569027665,-171.98076922081205,0.05356156367953516,0.40418667809388126,0.853031308008419,74.54545454545456,66.54545454545456,0.005555555555555556,4.185772645753395,64.54545454545456,0.21639833392913396,7.613262827352006,2.361840886368686,-3.8429497206466072,6.34855232700322,19.755350647383818,24.080126824971536
9.831464352028524,181.68868279220666,-171.85721844017814,0.05411159462954857,0.4059961114705244,0.8520364291493125,74.84848484848487,66.84848484848487,0.005555555555555556,4.222941808145424,64.84848484848487,0.21965911462090038,7.6226585773257725,2.3856109883511483,-3.861823733324057,6.366104946973765,19.85811410165042,24.215661367836265
9.929616097137417,181.66370276446239,-171.734086667325,0.05465932900207228,0.40777187337826365,0.8510441522472103,75.15151515151513,67.15151515151513,0.005555555555555556,4.260362003275282,65.15151515151513,0.22293597957077071,7.632281734125257,2.4092708129667084,-3.8806677904037254,6.383820736259011,19.96062846907054,24.3509097743148
10.027323582810611,181.63869598821879,-171.61137240540816,0.05520477631848332,0.40951464843768864,0.8500544743917717,75.45454545454544,67.45454545454544,0.005555555555555556,4.298034339106642,65.45454545454544,0.22622898044529083,7.642130680341591,2.432820889645182,-3.899481615464567,6.401698934967498,20.06289669602873,24.48587277906949
10.124588676993245,181.61366284541788,-171.48907416842462,0.055747946043084216,0.41122510334742873,0.8490673927045637,75.75757575757575,67.75757575757575,0.005555555555555556,4.335959925607223,65.75757575757575,0.2295381689932728,7.652203810371692,2.456261745747428,-3.9182649341757347,6.419738790936657,20.164921666606723,24.620551115624277
10.221413237649285,181.58860371871174,-171.36719048106247,0.05628884758364395,0.41290388746329215,0.8480829043389885,76.06060606060606,68.06060606060606,0.005555555555555556,4.374139874762454,66.06060606060606,0.23286359704727966,7.662499530309741,2.479593906585828,-3.9370174742542003,6.437939559688648,20.266706204411012,24.754945516365442
10.317799112772338,181.56351899138593,-171.2457198786136,0.05682749029149327,0.4145516333519461,0.8471010064799411,76.36363636363637,68.36363636363637,0.005555555555555556,4.412575300563476,66.36363636363637,0.23620531652697746,7.673016257927284,2.5028178954227513,-3.955738965452757,6.456300504424255,20.36825307433033,24.889056712539187
10.413748140490588,181.5384090473401,-171.1246609068495,0.057363883462121644,0.4161689573271193,0.8461216963439214,76.66666666666669,68.66666666666669,0.005555555555555556,4.451267319022601,66.66666666666669,0.2395633794392688,7.6837524225619305,2.5259342334893944,-3.974429139517401,6.474820895973192,20.469564984228967,25.02288543425674
