W_net [kW],Q_in [kW],Q_out [kW],η_th [-],ε_ex [-],m_orc [kg/s],T_htf_in [°C],T_htf_out [°C],Vdot_htf [m3/s],P_evap [bar],T_turb_in [°C],E_dest_Pump [kW],E_dest_Evaporator [kW],E_dest_Turbine [kW],E_dest_Condenser [kW],E_dest_Total [kW],Evap_dT_lm [K]
11.627151403600188,254.91818452172996,-243.29103311812977,0.04561130633114585,0.3772945010294663,1.2148349311579956,70.0,62.0,0.0077777777777777776,3.6576118540006934,60.0,0.08508669009949951,10.509869378419577,2.786664811195145,-4.975978584952892,8.405642294761329,18.216146098391267
11.777441885234571,254.88388321062138,-243.1064413253868,0.04620708746618699,0.37975750802777186,1.2133744950406524,70.30303030303031,62.30303030303031,0.0077777777777777776,3.6911471191154566,60.30303030303031,0.08660590192143225,10.518238784046744,2.8222969686066666,-5.0029113027335095,8.424230351841334,18.32360784431422
11.927077128094268,254.8495361059974,-242.92245897790315,0.04680046630782777,0.38217369863077155,1.2119177272341202,70.60606060606062,62.60606060606062,0.0077777777777777776,3.7249170376944996,60.60606060606062,0.08813278076744832,10.526967022354345,2.8577624178188596,-5.029807402031472,8.443054818909182,18.430769692484116
12.076060021557387,254.81514371389676,-242.73908369233936,0.04739145344954943,0.38454412222572015,1.2104646228317486,70.90909090909093,62.909090909090935,0.0077777777777777776,3.7589226877049975,60.909090909090935,0.08966735171943008,10.53605158092552,2.893061943343392,-5.056666442908519,8.462114433079824,18.5376358285854
12.224393439645175,254.78070654290343,-242.55631310325828,0.04798005942253977,0.3868697978686259,1.209015176976656,71.21212121212119,63.21212121212119,0.0077777777777777776,3.7931651491175207,61.21212121212119,0.09120963988196867,10.545489965390889,2.9281963265763213,-5.083487988948079,8.4814079429011,18.64421033711629
12.372080241058654,254.74622510409264,-242.374144863034,0.04856629469584195,0.38915171536416276,1.2075693848613447,71.5151515151515,63.5151515151515,0.0077777777777777776,3.8276455038913713,61.5151515151515,0.09275967038400701,10.555279699395655,2.9631663458001345,-5.110271607247795,8.500934108332,18.75049720479546
12.519123269331207,254.71169991092916,-242.19257664159795,0.04915016967696833,0.3913908363034421,1.2061272417274405,71.81818181818181,63.81818181818181,0.0077777777777777776,3.862364835986205,61.81818181818181,0.09431746838052543,10.565418324427757,2.9979727762101547,-5.137016868350075,8.520691700668362,18.856500323821955
12.665525352874663,254.67713147902728,-242.0116061261526,0.04973169471212484,0.3935880950549642,1.2046887428645499,72.12121212121212,64.12121212121212,0.0077777777777777776,3.89732423135326,62.121212121212125,0.0958830590556278,10.575903399753038,3.032616389920779,-5.1637233462192365,8.540679502510208,18.962223494995406
12.811289305136818,254.6425203262361,-241.83123102109928,0.050310880086811866,0.3957443997170543,1.2032538836108484,72.42424242424244,64.42424242424244,0.0077777777777777776,3.9325247779461194,62.424242424242436,0.09745646761897858,10.586732502260418,3.067097955993752,-5.190390618180388,8.560896307692762,19.06767043070702
12.956417924637032,254.60786697235778,-241.65144904772077,0.05088773602601872,0.39786063302754077,1.2018226593517423,72.72727272727275,64.72727272727275,0.0077777777777777776,3.9679675657112012,62.72727272727275,0.09903771931083485,10.597903226401147,3.101418240441321,-5.217018264896297,8.581340921257006,19.17284475780257
13.100913995094299,254.5731719391397,-241.47225794404542,0.051462272694729624,0.39993765323830194,1.2003950655199604,73.030303030303,65.030303030303,0.0077777777777777776,4.003653686593307,63.030303030303,0.10062683939669001,10.60941318406071,3.1355780062478047,-5.243605870317255,8.602012159387948,19.277750020329936
13.244780285502223,254.53843575018118,-241.29365546467895,0.0520345001982389,0.4019762949524855,1.198971097595229,73.33333333333331,65.33333333333331,0.0077777777777777776,4.039584234534348,63.333333333333314,0.10222385317927932,10.621260004462066,3.169578013382907,-5.270153021644062,8.622908849380188,19.38238968216961
13.388019550249712,254.5036589307445,-241.11563938049477,0.052604428582666694,0.40397736992918987,1.197550751103501,73.63636363636363,65.63636363636363,0.0077777777777777776,4.075760305479756,63.636363636363626,0.10382878598385586,10.633441334036757,3.2034190188215472,-5.296659309274824,8.644029829567335,19.48676712956418
13.530634529150287,254.46884200777237,-240.93820747862208,0.053172067835075124,0.40594166785254815,1.1961340216170364,73.93939393939394,65.93939393939394,0.0077777777777777776,4.112182997365855,63.93939393939394,0.10544166317550605,10.64595483638654,3.2371017765457637,-5.323124326793272,8.665373949314539,19.590885673539137
13.672627947623614,254.43398550970122,-240.76135756207762,0.05373742788422538,0.4078699570747809,1.194720904753872,74.24242424242425,66.24242424242425,0.0077777777777777776,4.148853410142867,64.24242424242425,0.10706251014781407,10.658798192077828,3.270627037581102,-5.349547670882379,8.686940068924365,19.694748552232504
13.814002516690227,254.39908996638732,-240.58508744969708,0.05430051860057916,0.4097629853239112,1.19331139617731,74.54545454545456,66.54545454545456,0.0077777777777777776,4.185772645753395,64.54545454545456,0.10869135232826849,10.671969098647136,3.303995549989187,-5.375928941331126,8.708727059633464,19.798358933129784
13.954760933106888,254.36415590908933,-240.40939497598245,0.05486134979684154,0.41162148038747837,1.1919054915961227,74.84848484848487,66.84848484848487,0.0077777777777777776,4.222941808145424,64.84848484848487,0.11032821518221594,10.685465270448706,3.3372080588933386,-5.402267740970683,8.730733803553576,19.90171991521072
14.094905879455403,254.32918387024736,-240.23427799079198,0.05541993122836538,0.41344615076830366,1.190503186763644,75.15151515151513,67.15151515151513,0.0077777777777777776,4.260362003275282,65.15151515151513,0.11197312420668196,10.699284438547068,3.3702653064941543,-5.428563675630153,8.75295919361775,20.004834531014538
14.234440024219854,254.2941743835063,-240.05973435928644,0.05597627259345942,0.4152376863138885,1.189104477477978,75.45454545454544,67.45454545454544,0.0077777777777777776,4.298034339106642,65.45454545454544,0.11362610493729111,10.713424350632195,3.4031680320828244,-5.454816354104541,8.775402133547768,20.107705748623633
14.373366021849465,254.259127983585,-239.88576196173554,0.056530383533673616,0.4169967588211902,1.1877093595814674,75.75757575757575,67.75757575757575,0.0077777777777777776,4.335959925607223,65.75757575757575,0.11528718294843238,10.727882770944014,3.435916972047977,-5.481025388122138,8.798061537818285,20.21033647357224
