W_net [kW],Q_in [kW],Q_out [kW],η_th [-],ε_ex [-],m_orc [kg/s],T_htf_in [°C],T_htf_out [°C],Vdot_htf [m3/s],P_evap [bar],T_turb_in [°C],E_dest_Pump [kW],E_dest_Evaporator [kW],E_dest_Turbine [kW],E_dest_Condenser [kW],E_dest_Total [kW],Evap_dT_lm [K]
43.549195168282004,1092.5065050931285,-1048.9573099248464,0.039861726191341755,0.3445995124464325,5.182041055897211,70.0,58.0,0.022222222222222223,3.2364300465918285,60.0,0.21964783289303358,49.79164819733063,7.273460858034895,-24.616512020862924,32.66824486739563,16.77044137895398
44.27373967478155,1092.3594994740918,-1048.0857597993102,0.04053037456633719,0.34799092108866814,5.175690307534116,70.30303030303031,58.30303030303031,0.022222222222222223,3.2669679646160295,60.30303030303031,0.2243928849639254,49.794307058320626,7.393458028311471,-24.71140665461095,32.70075131698508,16.882370488783497
44.9951554677556,1092.212297597132,-1047.2171421293763,0.041196345771554656,0.3513178348526852,5.169355060086921,70.60606060606062,58.60606060606062,0.022222222222222223,3.2977264942295896,60.60606060606062,0.22916242039265833,49.79865093184888,7.512898452576948,-24.806267151813433,32.734444653005056,16.99393322748864
45.71345668302097,1092.064901630986,-1046.351444947965,0.04185965194444805,0.3545817646998215,5.163035290221965,70.90909090909093,58.909090909090935,0.022222222222222223,3.3287066869899107,60.909090909090935,0.23395652131948652,49.804668115209424,7.631784703484335,-24.901091141993792,32.76931819801945,17.105135527933836
46.428657380787996,1091.9173137553005,-1045.4886563745124,0.04252030515123116,0.3577841758126523,5.15673097479213,71.21212121212119,59.21212121212119,0.022222222222222223,3.359909596469179,61.21212121212119,0.2387752699419312,49.812346987747816,7.750119343456532,-24.99587627395176,32.80536532719452,17.215983158187758
47.14077154580289,1091.7695361603971,-1044.6287646145943,0.04317831738701052,0.36092648930543036,5.150442090834745,71.5151515151515,59.5151515151515,0.022222222222222223,3.391336278235758,61.5151515151515,0.24361874847904175,49.82167601079263,7.867904924685099,-25.090620215762552,32.84257946819422,17.326481727895068
47.84981308823435,1091.6215710468396,-1043.7717579586051,0.0438337005766087,0.36401008386408024,5.144168615570661,71.81818181818181,59.81818181818181,0.022222222222222223,3.4229877898694463,61.81818181818181,0.2484870392057359,49.83264372670085,7.985143989236477,-25.185320654402897,32.88095410074017,17.43663669432945
48.55579584401608,1091.4734206244027,-1042.9176247803866,0.04448646657491541,0.36703629730981896,5.137910526399088,72.12121212121212,60.121212121212125,0.022222222222222223,3.4548651909537176,62.121212121212125,0.25338022442859376,49.845238758490325,8.101839069081556,-25.2799752956277,32.92048275637278,17.546453368155714
49.25873357531863,1091.3250871124405,-1042.066353537122,0.04513662716730294,0.3700064280946879,5.13166780089941,72.42424242424244,60.424242424242436,0.022222222222222223,3.4869695430724903,62.424242424242436,0.25829838650958326,49.859449809408545,8.217992686137983,-25.374581863812068,32.96115901824404,17.655936918910715
49.958639971029626,1091.1765727386764,-1041.217932767647,0.04578419407011418,0.37292173673253226,5.125440416825757,72.72727272727275,60.72727272727275,0.022222222222222223,3.5193019098102587,62.72727272727275,0.2632416078755959,49.875265662360604,8.333607352321543,-25.46913810174214,33.00297652081561,17.765092380224278
50.65552864737194,1091.0278797391702,-1040.3723510917982,0.04642917893123139,0.3757834471687508,5.1192283521069735,73.030303030303,61.030303030303,0.022222222222222223,3.5518633567544713,63.030303030303,0.2682099709615603,49.89267517935825,8.448685569611357,-25.563641770398004,33.04592894953316,17.87392465479584
51.34941314828613,1090.8790103579195,-1039.5295972096335,0.04707159333044486,0.37859274808962945,5.113031584845117,73.33333333333331,61.333333333333314,0.022222222222222223,3.5846549514925528,63.333333333333314,0.27320355829910026,49.9116673010483,8.563229830090101,-25.6580906487987,33.0900100406388,17.98243851913306
52.040306945790576,1090.7299668460482,-1038.6896599002575,0.04771144877982053,0.38135079417585144,5.106850093311283,73.63636363636363,61.636363636363626,0.022222222222222223,3.617677763605179,63.636363636363626,0.2782224524533372,49.93223104636408,8.677242615965078,-25.752482533861638,33.135213580920855,18.090638628077183
52.72822344063484,1090.5807514618814,-1037.8525280212466,0.04834875672430005,0.3840587073047884,5.100683855946729,73.93939393939394,61.93939393939394,0.022222222222222223,3.650932864673525,63.93939393939394,0.2832667360446782,49.95435551186972,8.790726399648925,-25.846815240154786,33.18153340740854,18.198529519118075
53.4131759626566,1090.4313664701483,-1037.0181905074917,0.04898352854206789,0.3867175777004273,5.094532851359124,74.24242424242425,62.24242424242425,0.022222222222222223,3.684421328274852,64.24242424242425,0.28833649176500376,49.97802987133434,8.903683643794565,-25.941086599750037,33.22896340714387,18.30611561651405
54.095177771320145,1090.28181414166,-1036.1866363703398,0.04961577554506616,0.38932846503645674,5.0883970583214,74.54545454545456,62.54545454545456,0.022222222222222223,3.7181442299852194,64.54545454545456,0.29343180235889976,50.003243375194856,9.016116801348076,-26.03529446201042,33.277497516891415,18.413401235228484
54.774242056147756,1090.1320967532401,-1035.3578546970925,0.050245508979400624,0.3918923994927894,5.082276455771657,74.84848484848487,62.84848484848487,0.022222222222222223,3.7521026473779986,64.84848484848487,0.29855275063184017,50.029985350123084,9.12802831559653,-26.129436693428357,33.327129722923104,18.52039058469033
55.45038193700935,1089.9822165867743,-1034.531834649765,0.050872740025657934,0.39441038276790064,5.076171022808723,75.15151515151513,63.15151515151513,0.022222222222222223,3.7862976600175906,65.15151515151513,0.30369941946904955,50.05824519865858,9.2394206201837,-26.223511177496697,33.377854060814634,18.62708777238933
