T_htf_in [°C],Vdot_htf [m3/s],PEC_total [$],Unit_elec_cost [$/kWh],Simple_PB [yr],CRF [-],Evaporator_cost [$],Condenser_cost [$],Turbine_cost [$],Pump_cost [$],Superheater_cost [$],Regenerator_cost [$]
70.0,0.022222222222222223,262118.71964429657,0.060374664026769255,6.269857683375397,0.08024258719069129,21474.80921326573,127684.7360863066,85235.87854574426,2891.9969845191986,9976.808501891841,14854.490312568922
70.30303030303031,0.022222222222222223,262890.1568446777,0.059561397137296516,6.185398954387497,0.08024258719069129,21294.546879996244,127599.85721007979,86231.0806965982,2935.599698254051,9975.761367144518,14853.310992604867
70.60606060606062,0.022222222222222223,263656.22441089695,0.0587772098899118,6.103960245548523,0.08024258719069129,21117.658460546983,127515.24987459744,87217.32334615424,2979.149893226913,9974.712803368837,14852.130033002537
70.90909090909093,0.022222222222222223,264417.0078645692,0.05802056535399635,6.025381937928455,0.08024258719069129,20944.046232247205,127430.91304205636,88194.78671625195,3022.651597239929,9973.662825884601,14850.947450889156
71.21212121212119,0.022222222222222223,265172.58955359814,0.05729003334975082,5.949515499508375,0.08024258719069129,20773.61628352572,127346.84568209111,89163.64420314455,3066.108671262895,9972.611450090966,14849.763263482888
71.5151515151515,0.022222222222222223,265923.04885761446,0.05658428132969196,5.876222538132473,0.08024258719069129,20606.278327879514,127263.04677174745,90124.06275929222,3109.5248191394717,9971.558691464776,14848.577488091003
71.81818181818181,0.022222222222222223,266668.4623768703,0.05590206617898312,5.805373949892124,0.08024258719069129,20441.945528715914,127179.51529536328,91076.20324841516,3152.903596711981,9970.504565557503,14847.390142106415
72.12121212121212,0.022222222222222223,267408.90410434135,0.05524222682935475,5.73684915201096,0.08024258719069129,20280.534334311396,127096.25024444479,92020.22077442815,3196.2484201696025,9969.44908798793,14846.201242999483
72.42424242424244,0.022222222222222223,268144.4455840144,0.05460367759347046,5.670535390556584,0.08024258719069129,20121.964322247077,127013.25061766552,92956.26498745992,3239.562573876111,9968.39227444477,14845.010808320969
72.72727272727275,0.022222222222222223,268875.1560560856,0.05398540213903189,5.606327114596439,0.08024258719069129,19966.15805264125,126930.51542071135,93884.48036872903,3282.8492176335794,9967.334140678064,14843.818855692376
73.030303030303,0.022222222222222223,269601.1025906429,0.053386448032012083,5.544125409463994,0.08024258719069129,19813.040929637387,126848.04366622618,94805.0064961651,3326.1113933095658,9966.274702498991,14842.625402805714
73.33333333333331,0.022222222222222223,270322.3502108927,0.05280592178762358,5.483837482758696,0.08024258719069129,19662.541070598298,126765.83437374508,95717.97829209358,3369.3520312584146,9965.213975776998,14841.430467420334
73.63636363636363,0.022222222222222223,271038.962006386,0.05224298437442056,5.425376197408737,0.08024258719069129,19514.589182491927,126683.8865695889,96623.52625445549,3412.573956059212,9964.151976434077,14840.234067356443
73.93939393939394,0.022222222222222223,271750.9992383321,0.05169684712374976,5.36865964683349,0.08024258719069129,19369.118445039134,126602.1992868171,97521.77667349465,3455.779892040205,9963.088720445277,14839.036220495735
74.24242424242425,0.022222222222222223,272458.5214364843,0.0511667680028516,5.313610767874746,0.08024258719069129,19226.064400165546,126520.77156512365,98412.85183421629,3498.972468370754,9962.024223833061,14837.836944775023
74.54545454545456,0.022222222222222223,273161.58648916346,0.05065204821414277,5.26015698760515,0.08024258719069129,19085.36484737821,126439.60245076226,99296.87020634716,3542.154223827162,9960.95850266501,14836.636258183677
74.84848484848487,0.022222222222222223,273860.25072670553,0.05015202908804027,5.208229900623785,0.08024258719069129,18946.959744699183,126358.6909965058,100173.94662241286,3585.327611271258,9959.891573053348,14835.434178763095
75.15151515151513,0.022222222222222223,274554.56899874663,0.04966608924018005,5.157764973811674,0.08024258719069129,18810.791114796044,126278.03626153382,101044.19244479039,3628.495001879076,9958.823451148175,14834.230724599101
75.45454545454544,0.022222222222222223,275244.5947464629,0.049193641966818885,5.108701275824844,0.08024258719069129,18676.802956016232,126197.63731138885,101907.71572309353,3671.658689003276,9957.754153138223,14833.025913822792
