W_net [kW],Q_in [kW],Q_out [kW],η_th [-],ε_ex [-],m_orc [kg/s],T_htf_in [°C],T_htf_out [°C],Vdot_htf [m3/s],P_evap [bar],T_turb_in [°C],E_dest_Pump [kW],E_dest_Evaporator [kW],E_dest_Turbine [kW],E_dest_Condenser [kW],E_dest_Total [kW],Evap_dT_lm [K]
12.386301683577305,254.91818452172996,-242.53188283815263,0.04858932173401486,0.40192849917295476,1.214750257788838,70.0,62.0,0.0077777777777777776,3.6576118540006934,60.0,0.06771855678897964,10.510879323914885,2.091989368973735,-4.748831177673011,7.921756072004589,18.220070982460303
12.546553469212109,254.8838832106214,-242.33732974140932,0.049224585372643424,0.4045571123368178,1.2132884014803063,70.30303030303031,62.30303030303031,0.0077777777777777776,3.6911471191154566,60.30303030303031,0.06892760002975265,10.51928014057745,2.118766332489132,-4.77289029725553,7.934083775840805,18.327596642353075
12.70611163747552,254.84953610599743,-242.1434244685219,0.04985730730226157,0.4071359334359733,1.2118302088266082,70.60606060606062,62.60606060606062,0.0077777777777777776,3.7249170376944996,60.60606060606062,0.07014274276737562,10.52804029993025,2.145418748031977,-4.79692715111049,7.946674639619113,18.43482267377569
12.864979267186754,254.81514371389673,-241.95016444670998,0.05048749881848228,0.4096660790788626,1.2103756749075794,70.90909090909093,62.909090909090935,0.0077777777777777776,3.7589226877049975,60.909090909090935,0.0713640049300362,10.537157290907466,2.17194719660284,-4.8209412289460545,7.959527263494287,18.541753265486445
13.023159420857462,254.7807065429034,-241.75754712204596,0.05111517115078118,0.41214863360159154,1.208924794852798,71.21212121212119,63.21212121212119,0.0077777777777777776,3.7931651491175207,61.21212121212119,0.0725914064650203,10.546628620492047,2.198352256929553,-4.844932024260915,7.972640259625706,18.64839250500486
13.180655144729954,254.74622510409264,-241.5655699593627,0.05174033546265176,0.4145846502169337,1.2074775638412023,71.5151515151515,63.5151515151515,0.0077777777777777776,3.8276455038913713,61.5151515151515,0.07382496733981903,10.556451813683658,2.2246345054648184,-4.868899034331616,7.98601225215668,18.754744382020807
13.337469468940354,254.71169991092916,-241.3742304419888,0.05236300285226148,0.4169751521185446,1.2060339771008264,71.81818181818181,63.81818181818181,0.0077777777777777776,3.862364835986205,61.81818181818181,0.07506470753762143,10.566624413332505,2.250794516407062,-4.892841760143961,7.999641877133227,18.86081279165694
13.49360540756776,254.67713147902728,-241.18352607145954,0.05298318435269073,0.41932113353533745,1.204594029907657,72.12121212121212,64.12121212121212,0.0077777777777777776,3.89732423135326,62.121212121212125,0.07631064706946591,10.577143980065209,2.276832861704543,-4.916759706368089,8.01352778247113,18.966601537590265
13.64906595880183,254.64252032623608,-240.99345436743425,0.053600890932572004,0.4216235607448742,1.2031577175862198,72.42424242424244,64.42424242424244,0.0077777777777777776,3.9325247779461194,62.424242424242436,0.07756280596241305,10.588008092138157,2.3027501110753956,-4.940652381295169,8.027668627880796,19.072114335045505
13.803854104981141,254.6078669723578,-240.80401286737668,0.054216133496298426,0.42388337304127754,1.2017250355082416,72.72727272727275,64.72727272727275,0.0077777777777777776,3.9679675657112012,62.72727272727275,0.07882120427146397,10.599214345369663,2.328546832011117,-4.964519296815606,8.042063084836638,19.17735481365949
13.95797281272934,254.5731719391397,-240.61519912641037,0.05482892288456163,0.4261014836657442,1.2002959790927388,73.030303030303,65.030303030303,0.0077777777777777776,4.003653686593307,63.030303030303,0.08008586206921275,10.61076035301669,2.3542235897910597,-4.98835996836553,8.056709836511434,19.28232652023086
14.111425033035848,254.53843575018118,-240.42701071714532,0.055439269874690444,0.4282787806973737,1.1988705438056912,73.33333333333331,65.33333333333331,0.0077777777777777776,4.039584234534348,63.333333333333314,0.08135679945746549,10.622643745677998,2.379780947491936,-5.012173914889042,8.071607577738357,19.38703292135232
14.264213701383287,254.5036589307445,-240.23944522936122,0.05604718518119562,0.4304161279093183,1.1974487251592725,73.63636363636363,65.63636363636363,0.0077777777777777776,4.075760305479756,63.636363636363626,0.08263403655601997,10.634862171162158,2.4052194660029684,-5.035960658783872,8.086755014937275,19.49147740594096
14.416341737780346,254.46884200777237,-240.052500269992,0.056652679455899836,0.4325143655871377,1.1960305187119245,73.93939393939394,65.93939393939394,0.0077777777777777776,4.112182997365855,63.93939393939394,0.08391759351555478,10.64741329445258,2.4305397040268897,-5.059719725889743,8.10215086610528,19.5956632876616
14.567812046953978,254.43398550970122,-239.86617346274724,0.057255763288739304,0.43457431131937674,1.1946159200678297,74.24242424242425,66.24242424242425,0.0077777777777777776,4.148853410142867,64.24242424242425,0.08520749051104151,10.660294797497613,2.4557422181063,-5.083450645398079,8.117793860716876,19.699593807256807
14.718627518344839,254.3990899663873,-239.68046244804248,0.0578564472077693,0.4365967607506046,1.1932049248763974,74.54545454545456,66.54545454545456,0.0077777777777777776,4.185772645753395,64.54545454545456,0.08650374774223249,10.673504379220592,2.4808275626177974,-5.107152949860311,8.13368273972031,19.80327213478385
14.868791026250934,254.36415590908936,-239.49536488283843,0.05845474167974002,0.4385824883088726,1.1917975288324654,74.84848484848487,66.84848484848487,0.0077777777777777776,4.222941808145424,64.84848484848487,0.08780638543860711,10.687039755366023,2.5057962897914337,-5.130826175121778,8.149816255474285,19.906701371762907
15.01830542992318,254.32918387024736,-239.31087844032416,0.05905065711053104,0.44053224790347906,1.1903937276753913,75.15151515151513,67.15151515151513,0.0077777777777777776,4.260362003275282,65.15151515151513,0.08911542385602558,10.700898658389235,2.5306489497206375,-5.154469860275575,8.166193171690324,20.009884553242937
15.167173573646703,254.29417438350626,-239.12700080985957,0.05964420384547535,0.44244677359462087,1.1889935171892612,75.45454545454544,67.45454545454544,0.0077777777777777776,4.298034339106642,65.45454545454544,0.09043088327917209,10.715078837375959,2.5553860903739594,-5.178083547631071,8.18281226339802,20.112824649787193
15.315398286809293,254.25912798358502,-238.94372969677573,0.06023539216966895,0.44432678023691746,1.187596893202353,75.75757575757575,67.75757575757575,0.0077777777777777776,4.335959925607223,65.75757575757575,0.091752784024071,10.729578057963916,2.5800082575973207,-5.201666782678543,8.199672316906764,20.215524569382524
15.46298238403909,254.22404520619642,-238.76106282215733,0.060824232308542454,0.44617296410000024,1.186203851587033,76.06060606060606,68.06060606060606,0.0077777777777777776,4.374139874762454,66.06060606060606,0.09308114643435486,10.74439410219668,2.604515995137195,-5.225219114029746,8.216772129738484,20.317987159277692
