T_htf_in [°C],Vdot_htf [m3/s],PEC_total [$],Unit_elec_cost [$/kWh],Simple_PB [yr],CRF [-],Evaporator_cost [$],Condenser_cost [$],Turbine_cost [$],Pump_cost [$],Superheater_cost [$],Regenerator_cost [$]
70.0,0.0077777777777777776,119257.54534919662,0.0784875418629455,8.150756472226886,0.08024258719069129,9468.962328496851,55130.68881069634,40876.158353369305,1386.9010176651198,4399.108877981723,7995.7259609872835
70.30303030303031,0.0077777777777777776,119638.49145212653,0.07744966842515781,8.042968927253705,0.08024258719069129,9389.478630829295,55094.04049191298,41353.422639324745,1407.811360371401,4398.647161215032,7995.091168473068
70.60606060606062,0.0077777777777777776,120016.71910671111,0.07644880199668781,7.939024955219901,0.08024258719069129,9311.482604718954,55057.50941680916,41826.39026054148,1428.6965169088026,4398.184814341894,7994.4554933908175
70.90909090909093,0.0077777777777777776,120392.27315134331,0.07548298979028097,7.838721725756667,0.08024258719069129,9234.931160968692,55021.09513729059,42295.14764513615,1449.5584188709338,4397.721844117328,7993.818944959605
71.21212121212119,0.0077777777777777776,120765.19675483221,0.07455041452642434,7.741870484150862,0.08024258719069129,9159.782890822735,54984.79720847435,42759.777947911934,1470.3989178444208,4397.258257331333,7993.181532447446
71.5151515151515,0.0077777777777777776,121135.53152211224,0.0736493828657158,7.6482953497032415,0.08024258719069129,9085.997983939242,54948.61518867749,43220.36123345335,1491.2197900636686,4396.79406080817,7992.543265170327
71.81818181818181,0.0077777777777777776,121503.31759160226,0.07277831500632786,7.557832235123491,0.08024258719069129,9013.538151157332,54912.54863936558,43676.974646397226,1512.0227407867944,4396.329261405002,7991.904152490329
72.12121212121212,0.0077777777777777776,121868.5937241217,0.07193573531316616,7.470327873102907,0.08024258719069129,8942.366551724921,54876.5971250993,44129.69256917846,1532.8094082991345,4395.863866008676,7991.264203811225
72.42424242424244,0.0077777777777777776,122231.39738480914,0.07112026386064889,7.3856389377978955,0.08024258719069129,8872.447724705084,54840.76021353393,44578.58676878605,1553.5813676671514,4395.397881536866,7990.623428580063
72.72727272727275,0.0077777777777777776,122591.7648184318,0.07033060878679376,7.303631250594976,0.08024258719069129,8803.747524261402,54805.03747535253,45023.72653337975,1574.3401342218547,4394.931314934299,7989.981836281965
73.030303030303,0.0077777777777777776,122949.73111884814,0.06956555936909227,7.2241790608570735,0.08024258719069129,8736.233058583366,54769.42848424243,45465.17879967272,1595.0871667369693,4394.464173172645,7989.339436440012
73.33333333333331,0.0077777777777777776,123305.33029315973,0.06882397974435366,7.147164393566752,0.08024258719069129,8669.87263220971,54733.93281686633,45903.00827171252,1615.8238705083659,4393.996463249283,7988.696238613525
73.63636363636363,0.0077777777777777776,123658.59532079089,0.06810480320327442,7.072476456672764,0.08024258719069129,8604.635691522766,54698.550052816914,46337.27753176609,1636.5516001057865,4393.528192184747,7988.052252394591
73.93939393939394,0.0077777777777777776,124009.55820850964,0.0674070269991581,7.000011101846977,0.08024258719069129,8540.492773224418,54663.27977459636,46768.04714423534,1657.2716620221645,4393.059367022974,7987.40748740839
74.24242424242425,0.0077777777777777776,124358.25004116644,0.06672970761791228,6.929670333158819,0.08024258719069129,8477.415455591701,54628.12156757142,47195.37575274921,1677.985317115541,4392.589994828799,7986.761953309761
74.54545454545456,0.0077777777777777776,124704.70102891163,0.06607195646181017,6.861361858731464,0.08024258719069129,8415.376312344895,54593.07501994125,47619.32017126208,1698.6937828946004,4392.120082686962,7986.11565978185
74.84848484848487,0.0077777777777777776,125048.94055104283,0.06543293590563237,6.794998681080441,0.08024258719069129,8354.348868965799,54558.13972271965,48039.935469453274,1719.398235666435,4391.6496377018775,7985.468616535796
75.15151515151513,0.0077777777777777776,125390.99719669997,0.06481185568822743,6.730498722295056,0.08024258719069129,8294.307561307556,54523.31526968682,48457.27505283978,1740.099812564478,4391.178666994671,7984.820833306659
75.45454545454544,0.0077777777777777776,125730.8988029476,0.06420796960624431,6.667784480608776,0.08024258719069129,8235.227696366683,54488.60125737015,48871.39073825265,1760.7996134007792,4390.707177703493,7984.172319853856
75.75757575757575,0.0077777777777777776,126068.6724902292,0.06362057248145811,6.6067827153897465,0.08024258719069129,8177.085415077808,54453.9972850084,49282.33282472577,1781.498702476699,4390.235176981757,7983.523085958763
76.06060606060606,0.0077777777777777776,126404.34469535151,0.06304899737537288,6.547424157817661,0.08024258719069129,8119.857657013035,54419.502954526964,49690.15016017674,1802.198110214444,4389.762671997082,7982.873141423235
76.36363636363637,0.0077777777777777776,126737.94120261508,0.06249261302760239,6.489643244805854,0.08024258719069129,8063.5221268722025,54385.11787049126,50094.89020450976,1822.8988347443772,4389.289669929841,7982.222496067639
76.66666666666669,0.0077777777777777776,127069.48717257954,0.06195082149817109,6.433377874105783,0.08024258719069129,8008.057262661269,54350.841640105136,50496.59908871194,1843.6018433980078,4388.816177972809,7981.571159730369
76.969696969697,0.0077777777777777776,127399.00716927223,0.06142305599391556,6.378569178534995,0.08024258719069129,7953.4422054525,54316.67387316584,50895.3216709995,1864.3080740588466,4388.3422033297,7980.9191422658305
77.27272727272725,0.0077777777777777776,127726.52518567574,0.06090877886320215,6.325161317688909,0.08024258719069129,7899.6567706426795,54282.614182031626,51291.10158974804,1885.0184364968395,4387.867753213865,7980.2664535426675
77.57575757575756,0.0077777777777777776,128052.06466751047,0.06040747974386992,6.273101285568799,0.08024258719069129,7846.681420619406,54248.66218160638,51683.98131339126,1905.73381360316,4387.392834847541,7979.613103442721
77.87878787878788,0.0077777777777777776,128375.64853585458,0.05991867385045671,6.222338732677662,0.08024258719069129,7794.497238756774,54214.81748930598,52074.00218789486,1926.4550625757895,4386.917455461131,7978.959101860053
78.18181818181819,0.0077777777777777776,128697.29920811788,0.05944190038917015,6.172825801385396,0.08024258719069129,7743.085904661749,54181.07972503413,52461.20448144481,1947.1830159861568,4386.44162229189,7978.30445869914
78.4848484848485,0.0077777777777777776,129017.0386181085,0.058976721089242845,6.124516973383175,0.08024258719069129,7692.429670607255,54147.448511151895,52845.627427010906,1967.9184828815933,4385.9653425831,7977.649183873741
78.78787878787881,0.0077777777777777776,129334.88823460227,0.058522718841101336,6.077368928232852,0.08024258719069129,7642.511339078541,54113.92347245768,53227.309262457726,1988.6622497199558,4385.488623582971,7976.993287305386
79.09090909090907,0.0077777777777777776,129650.86907920722,0.05807949643205767,6.031340412046268,0.08024258719069129,7593.314241378671,54080.504236154724,53606.287268863576,2009.4150813442475,4385.0114725437825,7976.3367789222075
79.39393939393938,0.0077777777777777776,129965.0017430117,0.0576466753718135,5.9863921154935475,0.08024258719069129,7544.8222172308215,54047.190431835945,53982.5978067086,2030.1777218566083,4384.533896721415,7975.679668658289
79.69696969696969,0.0077777777777777776,130277.30640242856,0.057223894800143484,5.942486560347497,0.08024258719069129,7497.019595323264,54013.981691449866,54356.276350367945,2050.950895461629,4384.055903374012,7975.021966451836
80.0,0.0077777777777777776,130587.80283418299,0.05681081047033989,5.899587993897404,0.08024258719069129,7449.891174748633,53980.87764927685,54727.35752085136,2071.735307301213,4383.577499761045,7974.363682243887
80.30303030303031,0.0077777777777777776,130896.51042938484,0.05640709380219379,5.857662290585648,0.08024258719069129,7403.422207288638,53947.87794191864,55095.87511690265,2092.531644153097,4383.098693143384,7973.704825978417
80.60606060606062,0.0077777777777777776,131203.4482070165,0.05601243099909364,5.81667686030423,0.08024258719069129,7357.598380496292,53914.982208255045,55461.8621446886,2113.3405751960895,4382.619490781129,7973.045407599351
80.90909090909093,0.0077777777777777776,131508.6348267095,0.05562652222423324,5.7766005628309784,0.08024258719069129,7312.405801541794,53882.190089436655,55825.35084604189,2134.1627527040055,4382.139899934013,7972.385437051127
81.21212121212119,0.0077777777777777776,131812.08860079304,0.05524908083133772,5.737403627928559,0.08024258719069129,7267.830981772045,53849.50122885204,56186.37272534705,2154.9988126855546,4381.65992785983,7971.72492427653
