W_net [kW],Q_in [kW],Q_out [kW],η_th [-],ε_ex [-],Q_preheater [kW],Q_superheater [kW],m_orc [kg/s],T_htf_in [°C],T_htf_out [°C],Vdot_htf [m3/s],P_evap [bar],T_turb_in [°C],E_dest_Pump [kW],E_dest_Evaporator [kW],E_dest_Turbine [kW],E_dest_Condenser [kW],E_dest_Total [kW],Evap_dT_lm [K],Evap_E_heat_in [kW],use_preheater,use_superheater,Q_preheater_kW,Q_superheater_kW
12.706966142592997,180.8941979524487,-168.18723180985572,0.07024529413559881,0.44860657337033427,0.0,0.0,0.8221374169554454,84.35353535353534,76.35353535353534,0.005555555555555556,5.522012380908553,74.35353535353534,0.33037259806493297,8.024927572940435,3.0778657175269544,-4.437284954803474,6.995880933728849,22.968143098729502,28.32541228080295,False,False,0.0,0.0
12.789198625086383,180.86941714700646,-168.08021852192007,0.07070956951606484,0.44956666825817004,0.0,0.0,0.8212557956691724,84.64646464646466,76.64646464646466,0.005555555555555556,5.566345951439987,74.64646464646466,0.3340534775574846,8.040384781790834,3.0976445615034507,-4.45446689769134,7.017615923160429,23.060881815087306,28.447835500433506,False,False,0.0,0.0
12.871066452517555,180.84462262515004,-167.9735561726325,0.07117196113260366,0.45050964639025837,0.0,0.0,0.8203765324423041,84.93939393939394,76.93939393939394,0.005555555555555556,5.610948539694029,74.93939393939394,0.33775099713884665,8.05601089341538,3.117335422943185,-4.471613350711067,7.039483962786344,23.1534541390465,28.570012996720315,False,False,0.0,0.0
12.952571051052864,180.8198147315309,-167.86724368047803,0.07163247606620973,0.4514357904500615,0.0,0.0,0.8194996255396749,85.23232323232321,77.23232323232321,0.005555555555555556,5.655821206776682,75.23232323232321,0.3414652069037326,8.07180476217307,3.1369387241585027,-4.488724112488475,7.06148458074683,23.24586151241226,28.691945399676275,False,False,0.0,0.0
13.033713839676807,180.79499381028268,-167.76127997060587,0.07209112135789414,0.4523453771571717,0.0,0.0,0.818625073252955,85.52525252525254,77.52525252525254,0.005555555555555556,5.700965015682307,75.52525252525254,0.34519615708558044,8.087765251014861,3.1564548859801747,-4.505798982631571,7.083617311449045,23.33810535374801,28.813633338289026,False,False,0.0,0.0
13.11449622998871,180.77016020496004,-167.6556639749713,0.0725479040076044,0.4532386774132681,0.0,0.0,0.8177528739004417,85.81818181818181,77.81818181818181,0.005555555555555556,5.74638103128976,75.81818181818181,0.34894389805567466,8.10389123146009,3.1758843277073936,-4.522837761784741,7.105881695438416,23.430187058892233,28.935077440513236,False,False,0.0,0.0
13.194919626250542,180.7453142585754,-167.55039463232487,0.07300283097449378,0.454115956451941,0.0,0.0,0.8168830258275307,86.11111111111109,78.11111111111109,0.005555555555555556,5.792070320379166,76.11111111111109,0.3527084803364284,8.12018158353225,3.1952274671185297,-4.539840251595761,7.1282772793914475,23.522108001456573,29.05627833327842,False,False,0.0,0.0
13.274985425398627,180.7204563135175,-167.44547088811888,0.07345590917703812,0.45497747398299565,0.0,0.0,0.8160155274064085,86.40404040404042,78.40404040404042,0.005555555555555556,5.838033951627362,76.40404040404042,0.3564899545951936,8.136635195743985,3.214484720474255,-4.556806254705408,7.150803616108026,23.613869533315594,29.177236642477748,False,False,0.0,0.0
13.35469501709967,180.69558671157176,-167.34089169447208,0.07390714549335717,0.4558234843336233,0.0,0.0,0.8151503770363818,86.69696969696969,78.69696969696969,0.005555555555555556,5.884272995623698,76.69696969696969,0.36028837164863003,8.15325096503092,3.2336565025280954,-4.573735574716188,7.173460264491459,23.705472985079396,29.297952992973023,False,False,0.0,0.0
13.434049783777835,180.6707057938899,-167.23665601011209,0.07435654676139623,0.45665423658444443,0.0,0.0,0.8142875731439684,86.98989898989896,78.98989898989896,0.005555555555555556,5.930788524878666,76.98989898989896,0.3641037824672086,8.170027796712223,3.252743226536211,-4.590628016169385,7.196246789546258,23.79691966655299,29.4184280085916,False,False,0.0,0.0
13.51305110062694,180.64581390095165,-167.1327628003247,0.07480411977902884,0.4574699747009746,0.0,0.0,0.8134271141827794,87.28282828282829,79.28282828282829,0.005555555555555556,5.977581613817925,77.28282828282829,0.3679362381762024,8.186964604473381,3.2717453042559175,-4.6074833845345795,7.219162762370922,23.88821086718419,29.538662312121687,False,False,0.0,0.0
13.591700335668168,180.62091137256513,-167.02921103689695,0.07524987130439559,0.4582709376625865,0.0,0.0,0.8125689986338336,87.57575757575756,79.57575757575756,0.005555555555555556,6.02465333880487,77.57575757575756,0.3717857900578646,8.2040603102955,3.290663145962636,-4.624301486174711,7.24220776014129,23.979347856498364,29.65865652531385,False,False,0.0,0.0
13.669998849767193,180.59599854785037,-166.9259996980832,0.07569380805602521,0.4590573595863078,0.0,0.0,0.8117132250056186,87.8686868686869,79.8686868686869,0.005555555555555556,6.072004778140103,77.8686868686869,0.3756524895568133,8.221313844430941,3.3094971604524233,-4.641082128331052,7.265381366109126,24.070331884521043,29.77841126887997,False,False,0.0,0.0
13.747947996667635,180.5710757652118,-166.82312776854414,0.07613593671305063,0.45982946984752376,0.0,0.0,0.8108597918341752,88.16161616161617,80.16161616161617,0.005555555555555556,6.119637012071548,78.16161616161617,0.37953638827966363,8.238724145361065,3.3282477550497074,-4.657825119098307,7.2886831695921295,24.161164182189147,29.897927162489953,False,False,0.0,0.0
13.825549123022835,180.54614336233297,-166.72059423931015,0.07657626391540655,0.4605874931970015,0.0,0.0,0.8100086976832794,88.45454545454544,80.45454545454544,0.005555555555555556,6.167551122803238,78.45454545454544,0.38343753800130187,8.256290159752599,3.346915335616412,-4.674530267403734,7.312112765966578,24.251845961751147,30.01720482477235,False,False,0.0,0.0
13.902803568424426,180.52120167613305,-166.61839810770863,0.0770147962640254,0.46133164987447295,0.0,0.0,0.8091599411443985,88.74747474747477,80.74747474747477,0.005555555555555556,6.215748194500436,78.74747474747477,0.3873559906622176,8.274010842423888,3.3655003065563864,-4.691197382985793,7.335669756656699,24.342378417157533,30.13624487330826,False,False,0.0,0.0
13.97971266543188,180.49625104278175,-166.5165383773499,0.07745154032101402,0.4620621557187803,0.0,0.0,0.8083135208370331,89.04040404040404,81.04040404040404,0.005555555555555556,6.264229313301657,79.04040404040404,0.3912917983795523,8.291885156301188,3.3840030708249937,-4.707826276370118,7.359353749135615,24.432762724437154,30.255047924635047,False,False,0.0,0.0
14.056277739604074,180.47129179767077,-166.4150140580667,0.07788650260985991,0.46277922227499363,0.0,0.0,0.8074694354087182,89.33333333333331,81.33333333333331,0.005555555555555556,6.31299556732404,79.33333333333331,0.39524501343915946,8.309912072387029,3.402424029934723,-4.724416758850057,7.3831643569108545,24.523000042069203,30.373614594242788,False,False,0.0,0.0
14.132500109524472,180.4463242753903,-166.31382416586584,0.07831968961559997,0.46348305689820923,0.0,0.0,0.8066276835351989,89.62626262626264,81.62626262626264,0.005555555555555556,6.362048046674994,79.62626262626264,0.3992156883120638,8.32809056971174,3.420763583964737,-4.740968642462438,7.407101199526102,24.613091511338787,30.491945496571343,False,False,0.0,0.0
14.208381086838289,180.42134880974035,-166.21296772290205,0.07875110778504071,0.4641738628546608,0.0,0.0,0.8057882639206114,89.91919191919192,81.91919191919192,0.005555555555555556,6.411387843458686,79.91919191919192,0.4032038756409696,8.34641963530754,3.439022131565629,-4.757481739967066,7.431163902547073,24.70303825669024,30.610041245013246,False,False,0.0,0.0
14.283921976266596,180.39636573368128,-166.1124437574147,0.07918076352687678,0.46485183941933444,0.0,0.0,0.8049511752975715,90.21212121212119,82.21212121212119,0.005555555555555556,6.46101605178724,80.21212121212119,0.40720962826244395,8.364898264161063,3.4572000699680743,-4.773955864823225,7.4553520975683565,24.792841386062733,30.727902451906463,False,False,0.0,0.0
14.359124075651597,180.3713753793485,-166.01225130369693,0.0796086632119546,0.4655171819716495,0.0,0.0,0.8041164164273539,90.50505050505052,82.50505050505052,0.005555555555555556,6.510933767788722,80.50505050505052,0.4112329991909201,8.383525459182597,3.47529779498967,-4.790390831168813,7.4796654221943735,24.88250199122712,30.845529728537674,False,False,0.0,0.0
14.433988675970689,180.34637807803003,-165.91238940205935,0.08003481317337889,0.4661700820875091,0.0,0.0,0.8032839861000981,90.79797979797979,82.79797979797979,0.005555555555555556,6.561142089617687,80.79797979797979,0.41527404163634657,8.402300231167402,3.4933157010425067,-4.806786453797497,7.504103520048758,24.972021148104123,30.962923685139344,False,False,0.0,0.0
14.508517061370178,180.3213741601491,-165.81285709877892,0.08045921970672598,0.4668107276293673,0.0,0.0,0.8024538831348877,91.09090909090907,83.09090909090907,0.005555555555555556,6.611642117463315,81.09090909090907,0.4193328089982756,8.42122159876175,3.5112541811396625,-4.823142548137889,7.5286660407618,25.061399917081943,31.080084930887605,False,False,0.0,0.0
14.582710509191912,180.29636395526092,-165.713653446069,0.08088188907021161,0.4674393028335009,0.0,0.0,0.8016261063799945,91.3838383838384,83.3838383838384,0.005555555555555556,6.6624349535606875,81.3838383838384,0.4234093548743977,8.440288588424139,3.5291136269034755,-4.839458930231249,7.553352639970763,25.150639343321405,31.197014073902526,False,False,0.0,0.0
14.656570290000223,180.27134779203112,-165.6147775020309,0.08130282748486843,0.468055988394899,0.0,0.0,0.8008006547130172,91.67676767676767,83.67676767676767,0.005555555555555556,6.713521702202281,81.67676767676767,0.42750373305994854,8.459500234389981,3.546894428571987,-4.855735416705874,7.578162979316042,25.23974045705493,31.313711721244918,False,False,0.0,0.0
14.73009766760481,180.24632599824045,-165.51622833063564,0.08172204113468923,0.46866096154958325,0.0,0.0,0.7999775270410875,91.969696969697,83.969696969697,0.005555555555555556,6.76490346974337,81.969696969697,0.4316159975532205,8.47885557864338,3.5645969750049478,-4.871971824761862,7.603096726439687,25.328704273877946,31.430178478918172,False,False,0.0,0.0
14.80329389909318,180.22129890074336,-165.4180050016502,0.08213953616684383,0.4692543961550769,0.0,0.0,0.7991567223010057,92.26262626262627,84.26262626262627,0.005555555555555556,6.816581364621099,82.26262626262627,0.43574620256120117,8.498353670866663,3.5822216536952105,-4.88816797214046,7.628153554982616,25.41753179503146,31.546414951861333,False,False,0.0,0.0
14.876160234851257,180.19626682551257,-165.3201065906613,0.08255531869179134,0.46983646276804725,0.0,0.0,0.7983382394595473,92.55555555555554,84.55555555555554,0.005555555555555556,6.868556497353849,82.55555555555554,0.4398944024936709,8.517993568431013,3.5997688507702534,-4.90432367711199,7.653333144582947,25.506224007681585,31.66242174395784,False,False,0.0,0.0
14.948697918589687,180.17123009755701,-165.22253217896733,0.08296939478348148,0.47040732872032764,0.0,0.0,0.797522077513482,92.84848484848487,84.84848484848487,0.005555555555555556,6.920829980563896,82.84848484848487,0.4440606519793435,8.537774336336657,3.617238951003646,-4.920438758442998,7.678635180876649,25.594781885185277,31.77819945802156,False,False,0.0,0.0
15.020908187369914,180.14618904098703,-165.1252808536171,0.08338177047948732,0.4709671581924723,0.0,0.0,0.796708235489983,93.14141414141415,85.14141414141415,0.005555555555555556,6.973402928978713,83.14141414141415,0.4482450058587733,8.557695047200799,3.6346323378202303,-4.93651303538408,7.704059355495722,25.683206387357238,31.893748695808743,False,False,0.0,0.0
15.092792271635766,180.12114397894487,-165.02835170730913,0.08379245178123022,0.4715161122858244,0.0,0.0,0.7958967124466653,93.43434343434342,85.43434343434342,0.005555555555555556,7.026276459452691,83.43434343434342,0.4524475191925488,8.577754781203861,3.6519493933050757,-4.952546327637128,7.729605366064359,25.77149846072427,32.0090700580064,False,False,0.0,0.0
15.164351395221898,180.09609523362008,-164.93174383839818,0.08420144465403734,0.4720543490916966,0.0,0.0,0.7950875074718168,93.72727272727275,85.72727272727275,0.005555555555555556,7.0794516909677,83.72727272727275,0.4566682472645446,8.597952626077664,3.6691904982076906,-4.968538455343378,7.755272916206522,25.85965903877644,32.12416414423548,False,False,0.0,0.0
15.235586775394356,180.07104312625765,-164.8354563508633,0.08460875502738024,0.47258202375969777,0.0,0.0,0.7942806196847494,94.02020202020202,86.02020202020202,0.005555555555555556,7.132929744653215,84.02020202020202,0.46090724558407076,8.618287677059381,3.6863560319516715,-4.984489239053737,7.781061715541387,25.947689042211074,32.23903155305261,False,False,0.0,0.0
15.306499622863036,180.04598797711913,-164.73948835425608,0.08501438879497965,0.47309928856347583,0.0,0.0,0.7934760482358564,94.3131313131313,86.3131313131313,0.005555555555555556,7.186711743794554,84.3131313131313,0.465164569891337,8.638759036865515,3.703446372641462,-5.000398499710795,7.80697147968752,26.03558937917115,32.35367288194381,False,False,0.0,0.0
